date,region_code,pressure_index,estimate_label
2024-08-09,HGA,2.3974033344646917,censored_likelihood_pressure_index
2024-08-09,SHG,4.907515659706522,censored_likelihood_pressure_index
2024-08-10,BDH,0.6726187359429328,censored_likelihood_pressure_index
2024-08-10,HGA,3.391553696734168,censored_likelihood_pressure_index
2024-08-11,BDH,1.0281391279218268,censored_likelihood_pressure_index
2024-08-11,HGA,2.7000544544236553,censored_likelihood_pressure_index
2024-08-11,SHG,1.5233094018429854,censored_likelihood_pressure_index
2024-08-12,BDH,1.0555042804671202,censored_likelihood_pressure_index
2024-08-13,BDH,0.7040014533945786,censored_likelihood_pressure_index
2024-08-13,SHG,4.87932427428003,censored_likelihood_pressure_index
2024-08-14,BDH,1.2103700904921824,censored_likelihood_pressure_index
2024-08-14,HGA,2.476536953466822,censored_likelihood_pressure_index
2024-08-14,SHG,0.0,censored_likelihood_pressure_index
2024-08-17,BDH,0.5318862165385443,censored_likelihood_pressure_index
2024-08-20,SHG,0.0,censored_likelihood_pressure_index
2024-08-25,HGA,1.8764842253131917,censored_likelihood_pressure_index
2024-08-28,SHG,0.0,censored_likelihood_pressure_index
2024-08-29,SHG,0.0,censored_likelihood_pressure_index
2024-09-01,SHG,0.0,censored_likelihood_pressure_index
2024-09-02,SHG,0.0,censored_likelihood_pressure_index
2024-09-04,SHG,0.0,censored_likelihood_pressure_index
2024-09-05,SHG,0.0,censored_likelihood_pressure_index
2024-09-08,SHG,0.0,censored_likelihood_pressure_index
2024-09-09,SHG,0.0,censored_likelihood_pressure_index
2024-09-10,SHG,0.0,censored_likelihood_pressure_index
2024-09-13,SHG,0.0,censored_likelihood_pressure_index
2024-09-15,HGA,1.2584804130140177,censored_likelihood_pressure_index
2024-09-15,SHG,0.14575716981045994,censored_likelihood_pressure_index
2024-09-16,HGA,1.4150658602287436,censored_likelihood_pressure_index
2024-09-21,SHG,0.0,censored_likelihood_pressure_index
2024-09-23,SHG,0.0,censored_likelihood_pressure_index
2024-09-24,SHG,0.0,censored_likelihood_pressure_index
2024-09-26,SHG,0.0,censored_likelihood_pressure_index
2024-09-28,SHG,0.0,censored_likelihood_pressure_index
2024-09-30,SHG,0.0,censored_likelihood_pressure_index
2024-10-01,SHG,0.9424821325379531,censored_likelihood_pressure_index
2024-10-03,SHG,5.433601268689098,censored_likelihood_pressure_index
2024-10-04,HGA,2.1425056997855503,censored_likelihood_pressure_index
2024-10-07,SHG,0.0,censored_likelihood_pressure_index
2024-10-12,SHG,0.0,censored_likelihood_pressure_index
2024-10-15,SHG,0.0,censored_likelihood_pressure_index
2024-10-18,SHG,0.0,censored_likelihood_pressure_index
2024-10-20,SHG,0.4900137644760377,censored_likelihood_pressure_index
2024-10-22,SHG,0.0,censored_likelihood_pressure_index
2024-10-23,SHG,0.0,censored_likelihood_pressure_index
2024-10-24,HGA,0.13600302174780754,censored_likelihood_pressure_index
2024-10-24,SHG,0.4537037599128345,censored_likelihood_pressure_index
2024-10-26,SHG,0.0,censored_likelihood_pressure_index
2024-10-27,SHG,0.0,censored_likelihood_pressure_index
2024-11-06,HGA,0.10758227458254772,censored_likelihood_pressure_index
2024-11-13,SHG,0.0,censored_likelihood_pressure_index
2024-12-21,SHG,0.0,censored_likelihood_pressure_index
2024-12-22,SHG,0.0,censored_likelihood_pressure_index
2024-12-25,SHG,0.0,censored_likelihood_pressure_index
2024-12-26,SHG,0.0,censored_likelihood_pressure_index
2024-12-27,SHG,0.0,censored_likelihood_pressure_index
2024-12-28,SHG,0.0,censored_likelihood_pressure_index
2024-12-29,SHG,0.0,censored_likelihood_pressure_index
2025-01-04,SHG,0.0,censored_likelihood_pressure_index
2025-01-05,SHG,0.0,censored_likelihood_pressure_index
2025-01-07,SHG,0.0,censored_likelihood_pressure_index
2025-01-08,SHG,0.0,censored_likelihood_pressure_index
2025-01-09,SHG,0.0,censored_likelihood_pressure_index
2025-01-10,SHG,0.0,censored_likelihood_pressure_index
2025-01-11,SHG,0.0,censored_likelihood_pressure_index
2025-01-12,SHG,0.0,censored_likelihood_pressure_index
2025-01-13,SHG,0.0,censored_likelihood_pressure_index
2025-01-14,SHG,0.0,censored_likelihood_pressure_index
2025-01-15,SHG,0.0,censored_likelihood_pressure_index
2025-01-19,SHG,0.0,censored_likelihood_pressure_index
2025-01-22,SHG,0.0,censored_likelihood_pressure_index
